,wallets,initiated_by_gr_participant,trx_gr_participants_during_round,trx_between_gr_participants,first_trx_d_round
1061,0xf27ba6b11523b389d4ba803e5a2d4dfd3402fa0c,False,False,False,False
1062,0x3998cc2a91028b7856a5cc7d1e44bf1f7e8f56f4,False,False,False,False
1063,0xd50be97edff21a30c5770329cb31a5f6ee75de55,False,False,False,False
1064,0x76c9d075f88f7915eb1ab5efb3846838b59e2db6,False,False,False,False
1065,0xea83d32f00a024ec00b96834fb6ad889a9417ffc,False,False,False,False
1066,0xfc790fdfd6619e5dbdab0bcf571d6e945ec48763,False,False,False,False
1067,0x19e53aee963186d1d19b1854248c4cee12485668,False,False,False,False
1068,0x77fe36f917469d9008f45604504bdb0aaeac72a8,False,False,False,True
1069,0x6143a5cb9d5f27213b37c224959163097b790ed7,False,False,False,False
1070,0xc939caac3d8150fd66b2a5e5c0bf8864d9aa32aa,False,False,False,False
1071,0xef35ab1634b5dd3e115ff23699e04138578d1c78,False,False,False,False
1072,0x5dcabf5ebdf6e1796e757c22c769614f5c1ac7f8,False,False,False,False
1073,0x1f5cc48df758f9035ebdbfa795863441c656f6b6,False,False,False,False
1074,0xfbd3b4f4ed484203d45c36c7505bb726a661de07,False,False,False,True
1075,0xbeb910ae193dc54411747ac236e67d221ff3f1d7,False,False,False,False
1076,0xaed0bd15e6b8fd728b2c3652453ef61d3bde2a0c,False,False,False,False
1077,0x7911fa8d5bfce62ef68b714d5b51a65a5732b101,False,False,False,False
1078,0x5559a052396d6c382d2ed9418d1e5bf74f109687,False,False,False,False
1079,0x44bbfd26520eaba6e58995177a4e74284840d2ae,False,False,False,False
1080,0xd74be34121b6a8fa60c72a953c1c7ff6a76a99e9,False,False,False,False
1081,0xbe1557632986845109c9e97f9245226f27385b0e,False,False,False,False
1082,0x140bd9d4c847d0ece8b3a7b8fcafccd5be020b8d,False,False,False,False
1083,0xa7b1d75e90e39bdd7cfcc1d96dda558d3371e342,False,False,False,False
1084,0x59f8b699eb0fc2e672cff3089278ce07b05b67f5,False,False,False,False
1085,0x8c01527c46f0add00d4b52110b74e4a883590ca7,False,False,False,False
1086,0x48bcbb546a403be1b6ccd0a25d27bf8a75b39b49,False,False,False,False
1087,0x697a5e4a74537b8afaf0f970c3a73d8838446edf,False,False,False,False
1088,0xc0ec71dccacad31b277b7d943db5662e23d392dd,False,False,False,False
1089,0xf921894dd362f967d8e6cc8ea0434a4aae0808ec,False,False,False,False
1090,0x1751b65d2fb394409f7adf2a0987fda27a18c32f,False,False,False,False
1091,0x7f367d136cccd0a65e8bcccc8e68031ae37251b9,False,False,False,False
1092,0xb08f95dbc639621dbaf48a472ae8fce0f6f56a6e,False,False,False,False
1093,0x5ea4bed99a40b73ec62a9cc3e7d9d4b02bd12f3a,False,False,False,True
1094,0xfc054c968ebc0cea7ba6615151cc47ad330c745d,False,False,False,False
1095,0xbeb504ed51d2f43fb1f0895eb5d1a28ab2b3627c,False,False,False,False
1096,0x5c7a433e4bf6300b6ca314ac58dd0ad656ebce5b,False,False,False,False
1097,0x30ff9bb028ba7591cacd0fafb24e29bf4d34f27f,False,False,False,False
1098,0xafd110231885095048ad57dd6407391ceba70263,False,False,False,False
1099,0x01a24c6a87ee7a19d54c98ffae76755f24fdf637,False,False,False,False
1100,0x1b7f013bd555482e8ee1e86ff8b0d952265d6001,False,False,False,False
1101,0xa299f3740a850359b5655e7921572d35efb192e8,False,False,False,False
1102,0xd298acc20377a1a120fa8c233f70a427a7db8e2a,False,False,False,False
1103,0xe48f38851af620bc27dce4be7e11e2fc709a764a,False,False,False,False
1104,0x4ada1b9d9fe28abd9585f58cfeed2169a39e1c6b,False,False,False,False
1105,0x283d41e4415041b293f0d411fdfdaa148e3f3543,False,False,False,False
1106,0xb0d0d69e68ac103dd0815daa1f8fefe12d90f9df,False,False,False,False
1107,0x004c0af702fcd546b9fa17b94a8e698bc2128adb,False,False,False,True
1108,0x0f9c5025a3f5c4756eb33c69635c98fed7910640,False,False,False,False
1109,0xba3bd68ce6b33bb2e097ace5e82e63c53021299d,False,False,False,False
1110,0x385d2a19b1f99fd3c3e1e570a1ce6475e922837a,False,False,False,False
1111,0xc6404f24db2f573f07f3a60758765caad198c0c3,False,False,False,False
1112,0x72ab235305ff7e4ed03e7e6150ec9af96ed5a007,False,False,False,False
1113,0x002687fa626e3558ef16b6cb1baa3fc01163172a,False,False,False,False
1114,0xb654c461338661f32e034c6762ed6d05de343fcc,False,False,False,True
1115,0x42d47645130b5a57fe5a3d06b3fc464d6dc9b400,False,False,False,False
1116,0x64785c8834f52eb5d1f579495fd38d66371c7563,False,False,False,False
1117,0x50d3799f64c6b2f62d6b2a43612ce9a50915f0a4,False,False,False,False
1118,0xec68fa1b6b27e94e3158753c7465d70221ddccbb,False,False,False,False
1119,0xfc2e9174012740cea8f377e8c30fe96d82781baf,False,False,False,False
1120,0x0d2349e291a9e0bb755bffa4097e6d378a72330b,False,False,False,False
1121,0xebf7f8fcf27304052e97ad0f833786bcf009c402,False,False,False,False
1122,0xb9127ae32c1198670aa5f1170cb396b271f5e750,False,False,False,False
1123,0x68f7dc4f17d9acbf78b064ab42237f73c1aa2b40,False,False,False,False
1124,0x5212de77fe83bbe8f6ec3d49c0f379f0c0700936,False,False,False,False
1125,0x5776daa14590b73ff852e488fe26e0a1a504cd1c,False,False,False,True
1126,0xf22fa44601ad294ee8a89b3fc600d00d56f3790a,False,False,False,False
1127,0x1f37fdd851b2048bd0706ec2477442d692ae1377,False,False,False,False
1128,0xbdfbddc72c07d8da913c2bb136f453313e2340bc,False,False,False,False
1129,0x4ab1231ce1e77645f1c583e82e17fe2599b7ad31,False,False,False,False
1130,0xbb293cd83f7a98d77268ee1668062a33f30107ea,False,False,False,False
1131,0x86f07e7a32552c1bc34adecbd89839426ccc006c,False,False,False,False
1132,0x1070298571b9156c9497827e116a75d1e383cb6c,False,False,False,False
1133,0x65406b242a8089d5b092b2a6739d883eeb4ad3ba,False,False,False,False
1134,0xd4d350e0e7730660e6cdf532d613cdfe775d6513,False,False,False,False
1135,0xfcfc877d8abad51b5f64db1501c658e46665081c,False,False,False,False
1136,0x64b9339e11ebdab60e6e2f6a32296906b7d1bf51,False,False,False,True
1137,0xfc077a908f602f1e85a36559f5efa1ac9d56743d,False,False,False,False
1138,0x64c7b17123d0d5f3a991b48f15d9d903db169f72,False,False,False,True
1139,0x68ecb2b2947718690deaff03040dbbc50042f49d,False,False,False,False
1140,0x1ae30c9f3ddbf04a56a1b20c8830fca0ce36ae58,False,False,False,False
1141,0x704cc226d514fb5ceb64afb60c7fb832672bd81e,False,False,False,False
1142,0x19fec688a2ab8af69430ac3c9ee49d289ac1f68f,False,False,False,False
1143,0x6f7b93cccda8016fb4116fa8b21b425613538b0d,False,False,False,False
1144,0x937b742a057eee2e5fe3cad18026149a08b9f7a3,False,False,False,False
1145,0x91acf1de0a799adeb65e3a1930aefb75d972192f,False,False,False,True
1146,0xd61a7e02ceaa1fb26d9a2c37a6173d7bd68234e0,False,False,False,False
1147,0x8c9d5d73d21fae76c153b8ba7145e3480626b901,False,False,False,False
1148,0x2f15cb9d2a657af4f6833166c68d40b2059700d2,False,False,False,False
1149,0xb3313b023e68cda95d7b625200e1b0fe6335a0c2,False,False,False,False
1150,0x6267ab230349b72b0dce7d83c3a30b3caa409659,False,False,False,False
1151,0x78bb6f28c87f79e3e25ac11359e905a1dc17c699,False,False,False,False
1152,0x5bd1ec3bd39057f382ee7aef707e58ec9ed17ad5,False,False,False,False
1153,0x409ba4bc940db835009e6b3938d195e53933209f,False,False,False,False
1154,0x3e1edebb3b5dcd6d0cbb6fd95fc4e8e12b5369b7,False,False,False,False
1155,0x7f87cc84a8ef641f59ae779f6f70c0b062d691f6,False,False,False,False
1156,0xdd03417e09562a333bcba4207af3d8b7956c1e76,False,False,False,False
1157,0xbd5abbad2da9621d10a64e1eb0c6fc75a1f1e5dd,False,False,False,False
1158,0x93df9dc8b4645bf8b67fb1f0f85aaa9fdff7a06a,False,False,False,False
1159,0x67f9f9fedfa7d1fb14f5bdf893def237197f43ee,False,False,False,False
1160,0xb37c35f678db47e8ef459b52fa6766b0992603cc,False,False,False,False
1161,0xb8cfbf3c84e49f88e33898a680def941754cb595,False,False,False,False
1162,0x50f5928ce3b451bb955414fe23d881c168649f90,False,False,False,False
1163,0xc12b50955bd5347c3929b9e2d3690a37074b82ba,False,False,False,False
1164,0xb365e0604bf164d5dc8639b5524f7c7916c93358,False,False,False,False
1165,0xeac4b78bdfa52a094d9207c11c9ec29748aafb55,False,False,False,False
1166,0x4ab324c4fd0e19475e12181ec034ba1a4263810a,False,False,False,False
1167,0xe9363f8e5cc7d8ca3e49cc7ed3be1114e7d48122,False,False,False,False
1168,0x16a4dec368da2547e77622c94a2eae58544a675f,False,False,False,False
1169,0x768e4afbb8e8a8252aca1d35b6b2537e3df3caa4,False,False,False,False
1170,0x7b94dae515f64bc800eb7f6f894436d59e46ee3f,False,False,False,False
1171,0xcd114ebb9c8eabaa2026160ccae56a6bd4103042,False,False,False,False
1172,0x937ca1837908b4042bd44312c75a384f8a6d3beb,False,False,False,True
1173,0x345909d748665311d5140a202b5294fe7f364f79,False,False,False,False
1174,0xb9cd1c1af1ff20121f98048af1835e98c5da2a7a,False,False,False,False
1175,0x9beebd373dd34472dfe26f2c9adfed1cc3d10a34,False,False,False,True
1176,0xa3732b739a0ed0f6c389de53102fa53d7be169be,False,False,False,True
1177,0x54cafe3cf4aa14029dc777932d6483107e33cee1,False,False,False,True
1178,0x7301ed35ae347e0e66ecb711cf946de02eb924fb,False,False,False,False
1179,0x385159f577c0185210a7349b893f61ff6a9c6fca,False,False,False,True
1180,0xa1e79f0d84edb579d4e2657ce88f0a2ddee69db7,False,False,False,False
1181,0x23a8c353aad9f697594dfb0b39b144a7a4089c99,False,False,False,False
1182,0x16ee783141ad003be9f28e493dfade2357c9870b,False,False,False,True
1183,0x59781714dd02efea5dcd0e7750562046ffd7fca4,False,False,False,False
1184,0x9057e02909ca605a2fd623685bbef312f29401e3,False,False,False,False
1185,0x48feb0df94286808842dcaaef8de5caa01d7e18f,False,False,False,False
1186,0xf2ad0a6531d80beabdaeb543bb58ee3aaf02ec3c,False,False,False,True
1187,0x13a1f818d969e8d6cde7d9a5199f2910bcf870ae,False,False,False,False
1188,0x3e44be2228243d10424ff85327fafec5bfd86df3,False,False,False,False
1189,0x74953bbf5b261b7031d10c32352259c70503a6ec,False,False,False,False
1190,0xf2486d030d7acebd67f25c61db833c7ecf5b88b4,False,False,False,False
1191,0x8f920300e92254ebe44eef757ab795ee6b113586,False,False,False,True
1192,0xefc6ad18a09cb1cd0db7db5178b715007b6752f1,False,False,False,False
1193,0x28dd1034217498fa10741ecb6b6253e31c771b3a,False,False,False,False
1194,0x4ba3ca7c817e8b58828b446ccc8a70dca21901db,False,False,False,True
1195,0x371c743cfb0f7277bdb31571f521be7ce05c1890,False,False,False,False
1196,0x2fb96a5bd406f70ebf164e9b78d1641305cbfaf0,False,False,False,False
1197,0xaf6e292b39a429927c7ee68f7b9bfc04ede69f79,False,False,False,False
1198,0xf7f79bc655ad2e593d6dd13cb174dccbd3b4c8e6,False,False,False,True
1199,0x4e809bcdf03d6201adb0fb9c8ece3414340d0e88,False,False,False,False
1200,0xc9e56da0e402f4338a266cf4ec0eb1c6c09067b8,False,False,False,False
1201,0xb4215219663405542ab50389c4a181a146bfd4e7,False,False,False,False
1202,0xb7445a2c3781fc968e311449cf3e11eafc3d1d30,False,False,False,False
1203,0x57752aabf4fc553204475bd7b31b34aa5f5966b5,False,False,False,False
1204,0x5f5602cda289beb7d85624b519ae7d21fca6c3ef,False,False,False,True
1205,0x74264aa892c5c4b596b91f961b1387f94ef3d5a1,False,False,False,False
1206,0xf14661c47f2b324db2f7fa94689d952cc49e72ee,False,False,False,False
1207,0x40f98a017a39c620d038d33801a8d0f73620d204,False,False,False,False
1208,0x8df3e0b89ceff88af367c17423e4ef2f3543a8d4,False,False,False,False
1209,0x955a279bf6772e388f8ac47692e607aa6b2755c6,False,False,False,False
1210,0x3e8dc75af4fc2e9db06bb4135b91a3ae96895a0c,False,False,False,False
1211,0x60fd08ffac8d18a602bcd4b479e137e802053a18,False,False,False,False
1212,0x35a41ad0a38eb10a2affe5f67f47d916c655058c,False,False,False,False
1213,0x509209652e245661c62daea00874363a9c55359a,False,False,False,False
1214,0xdaa83039aca9a33b2e54bb2acc9f9c3a99357618,False,False,False,False
1215,0x2bf5de0303f1263cdc644f58bc5ba710ad2b81c7,False,False,False,False
1216,0x4ef593f563d7236599d777b7d60becd389abdc18,False,False,False,False
1217,0x08283b208252566a857a1077f9e4b39d48dd12b5,False,False,False,False
1218,0x19958fe4621be082d579c4878d62245189f62dd8,False,False,False,False
1219,0x1927c70c38d7005f8b97190021512b663f0c8928,False,False,False,False
1220,0xfeddcd87f6338552cf7ea8c077bcf138ffa6b23f,False,False,False,False
1221,0x43bf776f0c62c8fe484d6ad3c6585df4356f7e99,False,False,False,False
1222,0x645c946bb911458326d6e83393126ca3479c7ff3,False,False,False,False
1223,0x354e3e4a33930629e2c491bbaa896128be12640d,False,False,False,False
1224,0x6344d4206a22ca3cf0f367bda7ccd2f98530dd4d,False,False,False,True
1225,0x451ff7b74676268823ccc0886d8305aff49d166a,False,False,False,False
1226,0x920c582818275f09dbf7feb479c01206ad0dd631,False,False,False,False
1227,0x0d0e26aacaf4deba97215c41c971ceefc480ff19,False,False,False,False
1228,0x34294a4d97e4400db2f8ecc469e41bd1b41071eb,False,False,False,False
1229,0xb63df1ccb8f816426acceaebb6b18518b296cad9,False,False,False,False
1230,0xba9602a7ee7d3f8abed93dd7c94f7fcca50646a6,False,False,False,False
1231,0x9497243478392b1f7f508874f606379f989c6eea,False,False,False,False
1232,0x29c7b6d48d9c5a030ca68b8fdc4d626ff0c45e47,False,False,False,False
1233,0xe53299c2ce60441b0bb7d72f0bcb6a01e3d1f264,False,False,False,False
1234,0xf7131105b9f2872e2a3294d778142bd82449092d,False,False,False,False
1235,0xfac0752f644599a63295a9c76903bb533b945d1c,False,False,False,False
1236,0xdf2adf272e40fe277321b21aa58ddccc3bc648ee,False,False,False,False
1237,0x0e7f3a52d2365ee8559fbc24f02347888b6c5835,False,False,False,False
1238,0x8ed3776d826a0ffa20122fc01421a77272194384,False,False,False,True
1239,0x4b5443a5c4915dea77ab56fbad6d26f1a22a523f,False,False,False,False
1240,0x8983ecbe621466aa5866f2ea59e5cb0b34cafe6f,False,False,False,False
1241,0x0c163ff3493875d4d1538d715f3c3763b332e44d,False,False,False,False
1242,0x566166c9fbb92097353287e878b4cad2bcc6fc87,False,False,False,False
1243,0xc9309b9f41a30817b6ef8d34e8f2f22ab0fb55b6,False,False,False,False
1244,0x0f61b72fc630d3d3bcde3a6a96c686a7cce149f0,False,False,False,False
1245,0x26c16c275b0c6ca892502f0943463ddf745ab6cb,False,False,False,False
1246,0xf6713539fb97a1dd2c65c3577e98ae55063433fe,False,False,False,True
1247,0x7adff3b0f9edff0afe080703162a81551e649883,False,False,False,True
1248,0x5f56b7bc1adef8054643d6fd1b265198b9458252,False,False,False,False
1249,0x661171ad45b9f200c38533c3f61652f25a42087d,False,False,False,False
1250,0x63d57fbaf6a8365f2add1b90671c0de37128070e,False,False,False,False
1251,0xd512e0aeea0228a35253ece18e40192e434c61fd,False,False,False,False
1252,0x00e84a86d0111e781b2468a4153ac43eb6460b1f,False,False,False,False
1253,0x32c9c097912dd65804aace7d008c717d792fbcdd,False,False,False,False
1254,0x89285fc4988b8dafcda6a0884fa4e95119ca6d36,False,False,False,False
1255,0x283ce005185df8505c102b55c17e1b43ceeb79ec,False,False,False,False
1256,0xc5c43beefac95ab8f668ec1ea29fcb825060c708,False,False,False,False
1257,0x7b4bb2ff0426c48c358483ce395e28c6288190e8,False,False,False,False
1258,0xdc6c1533237f0f246f39b03437cae85a9a8f0601,False,False,False,False
1259,0x445881f3ceb9b73f917fbc17ddeafdeb22912af3,False,False,False,True
1260,0xf6a55436689c6756559ef972315c4ae7ee53bd3d,False,False,False,False
1261,0xbdf5a7941ff441c11d39d79b4d493a1958801f61,False,False,False,False
1262,0xf86aced730d6fa0340cd811f7b88adc13b22f5c2,False,False,False,False
1263,0x481bf4afb6d50433420cc31d0ea659102f446729,False,False,False,False
1264,0x8fe6e9318eaf96c528ccd5aff5b756bf157fc30e,False,False,False,False
1265,0x0e87f2fe65333351eb586c9b0bd232ae8cf27065,False,False,False,False
1266,0xdebf97189a747bd76e20126f14abb50f4f2c5f07,False,False,False,True
1267,0xbd96461c87c801f4154dd9f675e244c966e1323a,False,False,False,False
1268,0x2d2bb7f075e2761d6b0b163752fab8a7689012ed,False,False,False,False
1269,0xac0da3a79a854b99b08ba6fae140617901453ba8,False,False,False,False
1270,0x455d8cc938049f8642e575a06a9c863bce9a6163,False,False,False,False
1271,0x0e7d768c8998095b1654152bc4302c32b09bd34a,False,False,False,True
1272,0x6e5c797c9854503b85d79f8d05c89bda23597dc5,False,False,False,True
1273,0x469840425a41a683de14a8247558eea1770c8195,False,False,False,False
1274,0x6fe0eca16b70b7e7637d0678254267ff32ea25d9,False,False,False,False
1275,0x0bc2a32fdc5639d8746401f3298177a01554af93,False,False,False,False
1276,0x47d0331d1ed562ccbbed5632472533223ad271fd,False,False,False,False
1277,0x2dc7ae30da8b3ce9ecd3feb58cc2ccce2eeecb60,False,False,False,False
1278,0x23f562a7d671fb41ef3fbec4a0e982bfcfe8f285,False,False,False,False
1279,0xb1b9fbe093c28eeefd4f94129cfdbcf9dc243c29,False,False,False,False
1280,0x31f5f28936e362d3322dda625d0731ab9c3e6231,False,False,False,False
1281,0x7cfb5578daa5e4fcb3990be8f12439f7399aa86d,False,False,False,True
1282,0xf4a25ef4df76e0cab20c92464c6c43762cf50d05,False,False,False,False
1283,0xeea90f9f50bbe0eea860cc5cbcada779cea10b6b,False,False,False,False
1284,0x6e3bb5e59c667c9d78f70fa220df2adf6e953f3f,False,False,False,False
1285,0xf539b6fc1844e8defb06e0c222886bb4d7478f02,False,False,False,False
1286,0xac1a5f1c12ed3f89e949e2ffeb438c3656666666,False,False,False,False
1287,0xa6cea4a9353864a3a6bca7444ecd95bb9280f4ea,False,False,False,False
1288,0xe6c30ad5aee7ad22e9f39d51d67667587cdd05a1,False,False,False,False
1289,0xdac7a91516112703448b5d1fbc8b679fce838e8a,False,False,False,False
1290,0xc7c3599581494950c59f93451b7827ee4c9a464a,False,False,False,False
1291,0xd1a91c0ea4bb4b9e382ba4317d57e612e6d49b3c,False,False,False,False
1292,0x9f000bfb33b0b63fce685b538b1a8af079b57d93,False,False,False,False
1293,0xd82b16f6f7055a9c5d42288b526b5d8871f12daa,False,False,False,False
1294,0x5e47556ae689b0ad283d52a74742770b4b51e77e,False,False,False,False
1295,0x3b9a0999479348c0249ebe9ce278e72119499289,False,False,False,False
1296,0x96ce0aecdd145136bc94b3484c57ee4572064a4f,False,False,False,False
1297,0x8eda0bd868eb10604e9f773edb8fb0cf25c8a3d6,False,False,False,False
1298,0x1f68a3752b7c6864b274a078598616eae0b16b28,False,False,False,False
1299,0x862fe537052a1cd185925241df90908d49a26fba,False,False,False,False
1300,0xc5a568896e57d513fdb3b88356f71213866bc797,False,False,False,False
1301,0x6b190ca03ff9cb582fc80d0fa76069d8768b8b99,False,False,False,False
1302,0x36047e504d4f68bd653ed300dba5179c9a3e5000,False,False,False,False
1303,0x6beef2b2fe00fddca12a8cda2d4b00435b0ba3b6,False,False,False,False
1304,0x70fabbbd845576390bc8e392869f0a666642742d,False,False,False,False
1305,0x8c3f91ec884c8e9ac037c934b450ba4084919b06,False,False,False,False
1306,0x5be2ff68b6e3d4a499f092faf955c8ebd83ae137,False,False,False,False
1307,0x2225536f65e2aef8698ad5d2fe6e70e99c857f32,False,False,False,False
1308,0x6a341e131f2a11c253e33096c4f92c9e135725e5,False,False,False,False
1309,0xf87093ead936c98a1e800ff490ef07e2533eea0a,False,False,False,True
1310,0x456a14bb699113a3e6f7de9c45c1ef5ca1c93f43,False,False,False,True
1311,0x685d022f55bd82ac50b5a67f029f5aeec3141a83,False,False,False,False
1312,0x2239ff85f256b0ad09502e6b757ad4c0a747a899,False,False,False,False
1313,0x80d73c92fb38c2eb29cc211ef3cf96f3f1d94c73,False,False,False,False
1314,0xf42a16823bfc45dacbaeb95263b5c992b4143e12,False,False,False,False
1315,0x864836929f6635880fccdc09001a68b0de863dc2,False,False,False,False
1316,0xe93d46ae8d5039b781d7cd0b716293193a366769,False,False,False,False
1317,0xc2e84669d20fcdbcef787e471da367d39047cbac,False,False,False,False
1318,0xcf240eb3a3588c1225fcfed6f9abb0462f18dd82,False,False,False,False
1319,0xabb064e4eda393ee11bf3ada69a3c8ca659a58dc,False,False,False,False
1320,0x9e53894756141368a8957a471289d1431aea9445,False,False,False,False
1321,0xf2a102417e443b64f8b19da0eb2cbf4a41a6fb1e,False,False,False,False
1322,0x535d64eb74a24883944c9a44c02a2733f929bfff,False,False,False,True
1323,0xcc2005844aeabbd4d663f7c45c9bd1369eb062b3,False,False,False,False
1324,0xb24ad8e616dcfa3b54091744d7d68e748a3a12d9,False,False,False,False
1325,0x6f05e31d77210e35b2e111f78051729ad1599cfb,False,False,False,False
1326,0xecd02810db92ff027ea1b0850d46bda963676d74,False,False,False,False
1327,0xcca80846798a23551aad475d8cb78dfdfe85a99e,False,False,False,False
1328,0x566245cebd8bc6f72be599aa3078617303d08a91,False,False,False,True
1329,0x27000006807d5be4eef2665747e5bb3d11e2c05b,False,False,False,False
1330,0xc29f6e4a41c8bfdcd1c533f9f49c53544081f8ea,False,False,False,False
1331,0xd4e69315dc0ee3f5a41ba894136abe64ef221aca,False,False,False,False
1332,0x2ecfdd2120cfe8bae7088e69edcd25a457a34acb,False,False,False,False
1333,0x778566d337a810b6889a1dc58fc242b9976d4bbd,False,False,False,False
1334,0x2d25af133f88af686a7906a9972d0c38dd1e6be7,False,False,False,False
1335,0x2411cf1a310a35ee5d24988cc1b82993d07478ef,False,False,False,False
1336,0x0c370bb59225e72c428864dc27bab17e8c3f0ed9,False,False,False,False
1337,0xba8765802198e5c19f2ba8fe9b0da2b225927aaf,False,False,False,False
1338,0x222e8af13b4c56e5f1be2086adb439b2e0766b64,False,False,False,False
1339,0x39978cc40e2d1d7e127050bdfffbb0dfcfaebad0,False,False,False,False
1340,0xd7cfe5333c09b9e68811e6e9e83b4494206fca81,False,False,False,False
1341,0x0752373183c0b748ee5d4d85d8cc932f5d32f01f,False,False,False,False
1342,0x5cc0c54fbe97ad422afce51644ccd1e23a811bb5,False,False,False,False
1343,0x214fcbf2848d481d2a2236eca2438cfd05fba996,False,False,False,False
1344,0x25509c5a84247e6c5bba44de61dfd405fac97ed7,False,False,False,False
1345,0x99f872252219d4960cab6a35f08d92d7a071c961,False,False,False,False
1346,0x912b3508fda227f0785903f75c698dd01a1db166,False,False,False,False
1347,0x99f62ef6e2aa9d49f1b7e2e01ad3cf15e951256f,False,False,False,False
1348,0xdac4c4158b20fc5456eab2119c25bcef782a13b2,False,False,False,False
1349,0xe4223e62fb680c0e4a6639de501d3cea838d620a,False,False,False,False
1350,0xb2a0045dadc7dde3d9e134cc279bb3a1c3d91cb6,False,False,False,False
1351,0xc9e4bd607e72a8329fcff1c16eb04516d65e9aba,False,False,False,True
1352,0x857c3522442be49016cb343e16c90c94e3812694,False,False,False,False
1353,0x5b30b457355fc8c822ea817892998bfea44b5691,False,False,False,False
1354,0x4a0f6976e4eff7e308079b9dc24c90fea29d1a4d,False,False,False,False
1355,0x2cb3b1f90fcd225ebce59615d6cfd96d50bdabfb,False,False,False,True
1356,0xb9bc9572a491fdc946ada5d048cd8e92d6eb6f8d,False,False,False,False
1357,0x57a931c7b0bab555ea3ee08183c83fd42bebceb3,False,False,False,False
1358,0x80cd0d581f234181c051eb57d3229871f4bf4f1a,False,False,False,False
1359,0x2afd249ff4819cdbc36818898b1927016f877dcc,False,False,False,False
1360,0xe1f1b106983416c2e6df8fdfd86628efea687a3c,False,False,False,False
1361,0xc9ab4a59e713157ba9486ab3702f6dd0d0410670,False,False,False,True
1362,0x1d1569e8ecb88c0cb35f8920649f1aa66173a8bc,False,False,False,False
1363,0x5feeb4648609d08ee1de308e157efe64752542ff,False,False,False,False
1364,0xb89d20fe34e5a198db42842bc83e784f53ecd929,False,False,False,False
1365,0xc30a463e5b335cd6b9624d64304e422b4f600fe9,False,False,False,True
1366,0xebcd250474c27cbad3c56f3f34e08f97b370ac2d,False,False,False,False
1367,0x5d9e820d53f8d265f6d388e6b624c97c49ad1838,False,False,False,False
1368,0xaca324f0cef6a9fb4528c3972e0defb295368231,False,False,False,False
1369,0x0d933f6ffa1dc3b37163bf23ede8c90845db83e1,False,False,False,False
1370,0x485ff2b172bacb61deaca02bfd85b49438d65a96,False,False,False,True
1371,0xc5722a7847aa40ef227d249dfcd6a9507920a3a9,False,False,False,False
1372,0x2342a72b81aa460205e6fb324495fd52408ec7fd,False,False,False,False
1373,0xe6f0100c62dc7f44713b32124c53cdb8d24f712e,False,False,False,False
1374,0x6865da12edbdbacc2290c426253e398b8ded04c3,False,False,False,False
1375,0x273007cbd057a27d6d4165068f9b83e70bc41cce,False,False,False,False
1376,0xa6631ce901b191f46c91b1ae89c22a5f861e49ee,False,False,False,False
1377,0x691ab33df90172487c071b2708353b8f10334927,False,False,False,False
1378,0xf87af69da67371e595943d1c590f4ee4a0a1dc39,False,False,False,False
1379,0xcfb14276424cc364b810ef490c67146349168eff,False,False,False,False
1380,0x05f8ebb41733b2ae0f140d3d2b6a80f509c03d93,False,False,False,True
1381,0x5c183b6b02444977c7db8498bd608a9add62924a,False,False,False,False
1382,0x00ff21c847f4e6ea9d10422ab35e1a8614af6e77,False,False,False,False
1383,0x70a0d671d5a5fbb59df58dc4dce403855696b649,False,False,False,False
1384,0x73077d4906b12aac95908184829f764520e63107,False,False,False,False
1385,0xe7c1b0efcf847b4724dc2af3c6d35e72f1c5d6a6,False,False,False,False
1386,0x806ea8701987796a7f844a942dbf9fb35e92f747,False,False,False,False
1387,0xd1528f1969a8b50a82fa4b1cdc8ba367d2e25f36,False,False,False,False
1388,0x135eb4f896c938303414273aff300513fd68911e,False,False,False,True
1389,0x877a7fdeffb5be0978ed094a46dcace89d04133f,False,False,False,False
1390,0x86f530468e0274c6c869107c2a1e80b223b7931b,False,False,False,False
1391,0xd5129cffa68c19b00f106e6e56beff9cae5b16a7,False,False,False,False
1392,0x0d8c9068fdb707da13c308f3e8dce2228b6d3f18,False,False,False,False
1393,0xeb66bf7cf6554499e612ddeea9b38821871ea4c0,False,False,False,True
1394,0x20e6a17af18946e8848695b3224a6ba9b376921f,False,False,False,True
1395,0xdc879d226bdedf4798d9c37a6b51c87437cd09a3,False,False,False,False
1396,0x2b77530d260bc3e2e90a8916f364f0371722e37f,False,False,False,False
1397,0x9032ad96e083d26384edb61a0d837e4a36249865,False,False,False,False
1398,0xc0496a1c376300de6ce99d5beafbf4321ebf8670,False,False,False,False
1399,0xbf45f91a150dfed12e8f3f01dd8965f5f3a3d574,False,False,False,False
1400,0xceb4b6710a766221f9e3dbe5d479390ed6f12d64,False,False,False,False
1401,0xff965e12c1ba5db34471d3f0bbd61a124dc000ca,False,False,False,False
1402,0x36ac5e9ca8128d4cc10f8335366a08c89efdd074,False,False,False,False
1403,0x8645c69a49b3b14e635f228d10001d4f7d4e05fa,False,False,False,False
1404,0x1670bc2687c689b6d99f50cb1eac6d2b30acbeb0,False,False,False,False
1405,0x03a64b806ba8b567520546bfbd2899666e3f804d,False,False,False,True
1406,0x957b1d037b5d1c1589d19491d6be70510d335dea,False,False,False,False
